代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近5日最高,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
688388,47.18,-3.57,0,3463485603.4,0.0,7.38,48.96,45.35,46.5,48.926,1.0,34.62,49.55,49.55,49.55,49.55,58.71,1,0,0,0,0
688416,144.9,4.46,0,1265029722.1333334,0.0,7.86,149.89,138.99,138.99,138.72,1.0,30.25,140.08,140.08,140.08,140.08,166.46,1,1,0,0,0
688387,17.72,2.01,0,1955493199.49,0.0,9.61,18.63,16.96,17.35,17.37,1.0,12.51,17.45,19.78,18.17,24.3,20.84,1,1,0,0,0
688418,46.14,0.92,0,212978052.46,0.0,5.42,47.6,45.12,45.27,45.72,1.0,11.8,47.0,53.88,47.8,68.65,54.86,0,0,0,0,0
688419,69.25,2.44,0,391229766.18,0.0,7.23,70.69,65.8,68.11,67.6,1.0,25.73,69.37,69.6,69.37,69.6,81.12,1,0,0,0,0
688498,1673.36,3.81,0,7304614144.08,0.0,7.46,1712.0,1591.81,1600.0,1612.0,1.0,15.25,1628.8,1628.8,1628.8,1628.8,1934.4,1,0,0,0,0
688429,10.58,-0.38,0,24619589.759999998,0.0,3.01,10.75,10.43,10.75,10.62,1.0,-1.76,11.27,14.32,11.82,19.01,12.74,0,0,0,0,0
688499,46.99,-3.53,0,386009480.04,0.0,5.28,49.5,46.93,49.02,48.71,1.0,12.93,48.98,61.88,52.88,71.85,58.45,0,0,0,0,0
688449,75.83,0.97,0,1226828479.853333,0.0,3.34,77.11,74.6,75.0,75.1,1.0,10.3,75.88,93.75,75.88,93.75,90.12,0,0,0,0,0
688503,95.587,0.16,0,1499358788.3329997,0.0,4.68,97.567,93.097,94.137,95.437,1.0,10.65,96.89,121.03,96.89,121.03,114.52,0,0,0,0,0
688518,29.45,0.79,0,530736960.23333335,0.0,2.98,29.82,28.95,29.13,29.22,1.0,14.06,29.88,33.43,29.88,33.48,35.06,1,0,0,0,0
688332,128.0,0.36,0,748857009.76,0.0,4.92,129.28,123.0,127.13,127.54,1.0,31.42,127.6,127.6,127.6,127.6,153.05,1,0,0,0,0
688400,69.09,14.1,0,2272736264.06,0.0,13.91,69.58,61.16,61.51,60.55,1.0,22.28,61.19,70.78,62.88,73.95,72.66,0,0,0,0,0
688519,397.0,0.5,0,3098235313.0,0.0,6.08,399.0,375.0,389.87,395.01,1.0,29.95,409.9,409.9,409.9,409.9,474.01,1,1,0,0,0
688516,61.72,2.19,0,1355498688.02,0.0,10.61,65.3,58.89,61.1,60.4,1.0,15.17,61.61,81.97,61.61,126.7,72.48,1,0,0,0,0
688523,54.18,1.84,0,323808468.47999996,0.0,6.24,55.21,51.89,52.51,53.2,1.0,1.71,57.52,71.71,62.39,94.7,63.84,0,0,0,0,0
688472,11.2,-1.58,0,520594776.8666666,0.0,2.81,11.46,11.14,11.3,11.38,1.0,0.09,11.64,15.08,12.09,24.28,13.66,0,0,0,0,0
688535,152.9,14.13,0,2410529083.75,0.0,18.68,155.0,129.97,129.97,133.97,1.0,16.54,135.96,145.6,135.96,148.0,160.76,1,0,0,0,0
688525,386.2,4.38,0,17621078157.800003,0.0,7.89,392.2,363.0,363.0,370.0,1.0,21.91,370.0,370.0,370.0,370.0,444.0,0,0,0,0,0
688556,12.2,5.81,0,724223154.1599998,0.0,8.41,12.59,11.62,11.8,11.53,1.0,14.02,11.97,14.58,12.07,18.59,13.84,1,0,0,0,0
688559,77.9,6.71,0,1555886593.9766667,0.0,9.38,79.88,73.03,74.7,73.0,1.0,23.77,76.3,76.3,76.3,76.3,87.6,1,0,0,0,0
688550,47.52,-2.08,0,345465276.75,0.0,3.85,48.95,47.08,48.66,48.53,1.0,2.75,50.27,55.68,50.27,55.68,58.24,0,0,0,0,0
688507,254.5,2.55,0,2612183170.6666665,0.0,9.03,258.4,236.0,249.0,248.178,1.0,4.36,262.98,262.98,262.98,262.98,297.81,1,0,0,0,0
688521,274.0,6.42,0,7814671498.266666,0.0,8.66,280.3,258.0,261.0,257.46,1.0,19.25,262.9,303.55,262.9,303.55,308.95,0,0,0,0,0
688568,45.25,1.48,0,632857559.1966667,0.0,4.98,45.92,43.7,44.2,44.59,1.0,1.96,46.11,56.98,46.99,99.95,53.51,0,0,0,0,0
688311,28.0,1.63,0,124067055.75999999,0.0,3.7,28.13,27.11,27.2,27.55,1.0,7.2,28.43,33.7,29.48,60.6,33.06,0,0,0,0,0
688545,109.76,-3.72,0,2020761029.9966667,0.0,4.8,112.2,106.73,110.0,114.0,1.0,26.45,120.0,120.0,120.0,120.0,136.8,1,0,0,0,0
688539,33.33,1.34,0,97306828.08,0.0,4.65,33.93,32.4,32.61,32.89,1.0,9.82,34.0,39.92,34.0,58.81,39.47,0,0,0,0,0
688582,60.5,-0.43,0,594446999.8666667,0.0,3.62,62.0,59.8,60.6,60.76,1.0,20.35,62.26,62.26,62.26,80.43,72.91,0,0,0,0,0
688596,46.1,-1.5,0,871009721.28,0.0,4.62,47.6,45.44,46.01,46.8,1.0,-2.78,52.06,52.06,52.06,52.35,56.16,1,0,0,0,0
688603,194.65,-0.75,0,1658100652.6766667,0.0,7.88,205.9,190.44,196.51,196.12,1.0,19.82,213.88,213.88,213.88,213.88,235.34,1,0,0,0,0
688577,50.37,2.73,0,91573687.44000001,0.0,5.22,50.48,47.92,49.03,49.03,1.0,9.31,50.27,68.38,51.45,87.41,58.84,0,0,0,0,0
688591,35.21,4.52,0,270199054.1566667,0.0,8.19,35.77,33.01,33.01,33.687,1.0,20.84,34.61,42.52,34.61,51.11,40.42,0,0,0,0,0
688595,40.0,1.42,0,280313133.87,0.0,4.49,40.35,38.58,39.38,39.44,1.0,9.86,39.5,42.48,42.48,44.46,47.33,0,0,0,0,0
688608,159.3,1.8,0,535595300.83000004,0.0,3.57,161.1,155.51,156.32,156.48,1.0,9.76,157.6,201.55,163.54,257.19,187.78,0,0,0,0,0
688627,566.0,13.71,0,4508625750.0,0.0,15.07,587.0,512.0,531.43,497.777,1.0,40.52,515.76,515.76,515.76,515.76,597.33,1,0,0,0,0
688599,14.47,-0.89,0,724671294.9666667,0.0,3.01,14.71,14.27,14.48,14.6,1.0,1.33,15.47,17.56,15.47,24.26,17.52,0,0,0,0,0
688619,17.09,-1.33,0,54338483.943333335,0.0,4.16,17.5,16.78,17.31,17.32,1.0,7.89,17.59,21.18,18.27,21.18,20.78,0,0,0,0,0
688605,86.93,-1.76,0,575927582.24,0.0,4.01,89.47,85.92,87.61,88.49,1.0,5.03,88.88,88.88,88.88,88.88,106.19,1,0,0,0,0
688610,232.36,-3.06,0,279427504.86,0.0,8.47,245.3,225.0,237.31,239.7,1.0,-3.61,243.99,243.99,243.99,243.99,287.64,1,0,0,0,0
688629,158.0,0.6,0,3016951516.6266665,0.0,5.86,162.98,153.78,155.7,157.05,1.0,11.27,158.68,159.8,158.68,159.8,188.46,0,0,0,0,0
688630,502.0,5.51,0,2345042465.9666667,0.0,8.79,512.82,471.0,473.0,475.77,1.0,27.51,493.79,493.79,493.79,493.79,570.92,1,0,0,0,0
688602,7.81,-1.88,0,59844727.45333333,0.0,2.51,7.96,7.76,7.96,7.96,1.0,4.69,8.22,8.22,8.22,12.99,9.55,0,0,0,0,0
688611,78.6,1.81,0,172427852.29999998,0.0,6.87,80.5,75.2,76.09,77.2,1.0,7.82,79.99,86.48,80.13,86.48,92.64,0,0,0,0,0
688620,13.43,3.79,0,144554091.04000002,0.0,5.49,13.51,12.8,12.9,12.94,1.0,13.05,13.03,14.49,13.03,14.49,15.53,0,0,0,0,0
688660,9.41,-1.16,0,145262699.04,0.0,2.52,9.5,9.26,9.5,9.52,1.0,2.84,9.9,12.53,10.5,20.79,11.42,0,0,0,0,0
688661,158.2,3.98,0,1253639225.7666667,0.0,10.84,160.5,144.0,146.0,152.15,1.0,18.77,156.68,156.68,156.68,156.68,182.58,1,1,0,0,0
688682,43.33,0.32,0,100039639.12,0.0,4.98,44.47,42.32,42.32,43.19,1.0,3.14,44.2,53.63,47.98,73.0,51.83,0,0,0,0,0
688686,158.68,0.76,0,544697616.8433334,0.0,6.41,164.44,154.35,158.84,157.49,1.0,27.84,160.8,166.66,160.8,166.66,188.99,1,0,0,0,0
688698,59.73,2.45,0,393648208.5,0.0,5.44,60.73,57.56,59.0,58.3,1.0,3.52,61.18,86.9,69.53,113.23,69.96,0,0,0,0,0
688691,106.58,6.11,0,879095969.1066667,0.0,8.96,108.6,99.6,100.13,100.44,1.0,13.56,101.2,138.5,101.95,168.58,120.53,0,0,0,0,0
688665,61.48,3.22,0,134992938.5,0.0,5.34,61.88,58.7,59.1,59.56,1.0,10.83,60.99,60.99,60.99,60.99,71.47,1,0,0,0,0
688685,45.97,6.12,0,277517686.40000004,0.0,10.27,46.77,42.32,44.0,43.32,1.0,6.68,46.48,56.37,51.86,65.78,51.98,0,0,0,0,0
688700,101.45,1.68,0,1621054881.8666668,0.0,7.95,102.93,95.0,96.0,99.77,1.0,21.44,102.74,102.74,102.74,102.74,119.72,1,0,0,0,0
688680,44.6,-1.46,0,94244242.08999999,0.0,3.95,46.38,44.59,46.28,45.26,1.0,4.5,46.25,48.68,46.25,74.96,54.31,0,0,0,0,0
688709,36.65,1.58,0,303774970.0266667,0.0,3.35,37.32,36.11,36.35,36.08,1.0,1.78,37.29,42.03,37.29,55.8,43.3,0,0,0,0,0
688720,85.85,2.2,0,714098657.2,0.0,6.75,86.67,81.0,83.0,84.0,1.0,25.12,84.48,84.48,84.48,84.48,100.8,1,1,0,0,0
688718,17.93,1.64,0,81371712.13333333,0.0,5.95,18.48,17.43,17.62,17.64,1.0,17.04,17.77,18.71,17.77,20.15,21.17,0,0,0,0,0
688779,8.919,-2.73,0,292085305.6793333,0.0,3.38,9.169,8.859,9.139,9.169,1.0,5.94,9.27,10.19,9.27,12.74,11.0,0,0,0,0,0
688776,62.16,1.88,0,131004921.24,0.0,6.69,64.38,60.3,60.3,61.01,1.0,6.15,63.15,81.8,66.24,150.0,73.21,0,0,0,0,0
688795,669.0,4.69,0,2651883109.3,0.0,6.82,675.55,632.0,635.0,639.0,1.0,7.23,653.05,741.05,678.5,941.08,766.8,0,0,0,0,0
688733,44.9,5.23,0,957700831.1333333,0.0,10.94,46.45,41.78,42.03,42.67,1.0,15.84,44.41,44.41,44.41,44.41,51.2,1,0,0,0,0
688802,769.89,5.1,0,2433008755.8266664,0.0,7.74,789.18,732.5,732.5,732.5,1.0,8.13,742.66,787.63,774.7,895.0,879.0,0,0,0,0,0
688766,590.0,1.69,0,5958300739.44,0.0,8.58,615.68,565.88,570.2,580.2,1.0,52.23,580.2,580.2,580.2,580.2,696.24,1,1,0,0,0
300460,9.65,2.77,0,71033820.0,0.0,4.79,9.7,9.25,9.41,9.39,1.0,15.57,9.58,10.69,9.83,11.66,11.27,0,0,0,0,0
688022,7.88,-1.38,0,26907246.453333333,0.0,4.01,8.14,7.82,7.96,7.99,1.0,-2.35,8.47,10.32,9.21,18.0,9.59,0,0,0,0,0
600889,15.69,-1.01,0,40740525.0,0.0,1.51,15.9,15.66,15.85,15.85,1.0,-1.01,16.36,16.93,16.66,18.84,17.44,0,0,0,0,0
300366,5.1,-2.49,0,31160047.333333332,0.0,2.87,5.23,5.08,5.23,5.23,1.0,2.0,5.32,6.02,5.44,8.2,6.28,0,0,0,0,0
002199,13.03,-2.54,0,42597829.333333336,0.0,2.77,13.39,13.02,13.06,13.37,1.0,-5.78,14.28,16.0,14.28,16.0,14.71,0,0,0,0,0
688729,33.07,19.99,1,2396191645.68,0.0,17.74,33.07,28.18,28.19,27.56,1.0,31.33,28.19,31.69,28.19,31.69,33.07,0,0,1,1,0
688066,13.16,3.46,0,131799270.23666665,0.0,8.57,13.67,12.58,12.72,12.72,1.0,15.24,13.27,14.94,14.04,49.8,15.26,0,0,0,0,0
688270,85.15,9.36,0,1035671505.6500001,0.0,7.06,85.9,80.4,80.5,77.86,1.0,8.77,82.8,100.05,83.54,162.94,93.43,0,0,0,0,0
688726,56.98,-1.76,0,615064236.0400001,0.0,4.48,58.95,56.35,57.19,58.0,1.0,-6.27,63.89,71.68,63.89,85.68,69.6,0,0,0,0,0
002512,3.97,-3.17,0,124780398.00000001,0.0,3.66,4.12,3.97,4.06,4.1,1.0,-1.98,4.29,5.19,4.53,8.38,4.51,0,0,0,0,0
002667,14.63,-5.0,0,21100849.000000004,0.0,0.0,14.63,14.63,14.63,15.4,1.0,-22.59,18.9,23.77,23.77,35.68,16.94,0,0,0,0,0
002360,5.33,0.38,0,39792591.66666667,0.0,3.77,5.41,5.21,5.28,5.31,1.0,-1.11,5.64,6.39,6.17,6.99,5.84,0,0,0,0,0
002076,2.65,2.32,0,81612479.66666666,0.0,4.63,2.69,2.57,2.58,2.59,1.0,8.16,2.61,2.83,2.77,2.83,2.85,0,0,0,0,0
300123,4.06,-2.64,0,118280598.66666666,0.0,3.12,4.18,4.05,4.13,4.17,1.0,-1.22,4.43,4.97,4.86,10.42,5.0,0,0,0,0,0
002122,2.53,-1.56,0,36687789.33333333,0.0,2.72,2.59,2.52,2.55,2.57,1.0,-4.89,2.72,2.93,2.78,3.41,2.83,0,0,0,0,0
300343,5.93,-5.87,0,249587770.66666666,0.0,5.87,6.26,5.89,6.19,6.3,1.0,-8.63,6.87,7.0,6.95,7.44,7.56,0,0,0,0,0
300352,2.94,2.8,0,139617947.3333333,0.0,8.39,3.08,2.84,2.84,2.86,1.0,15.75,3.09,3.56,3.2,8.28,3.43,1,0,0,0,0
300010,2.44,-2.4,0,92936916.66666666,0.0,4.4,2.55,2.44,2.48,2.5,1.0,2.09,2.63,3.07,2.86,9.57,3.0,0,0,0,0,0
600228,8.92,9.99,1,461041600.0,0.0,13.32,8.92,7.84,8.1,8.11,1.0,37.87,8.11,8.11,8.11,8.11,8.92,0,0,1,1,0
300081,3.92,-2.0,0,36672081.0,0.0,3.75,4.07,3.92,4.03,4.0,1.0,-1.26,4.13,4.52,4.45,6.9,4.8,0,0,0,0,0
000821,8.65,-3.78,0,98593730.33333334,0.0,3.11,8.9,8.62,8.89,8.99,1.0,-3.24,9.28,10.15,10.05,16.59,9.89,0,0,0,0,0
002514,2.9,-4.92,0,130070809.99999999,0.0,4.92,3.05,2.9,3.01,3.05,1.0,-12.39,3.47,4.95,4.28,7.33,3.35,0,0,0,0,0
300093,23.15,-4.14,0,223449078.00000003,0.0,5.42,24.25,22.94,24.15,24.15,1.0,0.65,25.0,25.0,25.0,25.0,28.98,1,0,0,0,0
